,pressure,rmsvd,speed,yield,angle
0,828,5.62539643192265,5.602295844313545,105835,48.59937441421279
1,707,5.761848757810917,5.856915327341845,103261,48.279683947704896
2,597,5.901545428811218,6.613876865914344,95755,45.620770763198074
3,497,6.029957664282235,7.756095492626192,85299,40.846560944327535
4,408,6.176681480243434,9.562677567409102,72257,35.32248244464935
5,329,6.283064493838728,11.019822925847118,59003,33.40288237019804
6,260,6.4463457325514995,12.615540002476623,48198,30.427182423670075
7,201,6.465791961202467,13.224848565111424,41574,28.061167526428274
8,152,6.407245955044619,13.321898203402744,44758,25.804405513382832
